Date,Consommation,Date,Jour,Mois,Année,CO2_moy,CO2
2014-02-27,3281697.0,2014-02-27,27,2,2014,51.625,169
2014-02-28,3285674.0,2014-02-28,28,2,2014,58.729166666666664,192
2014-03-01,2998597.0,2014-03-01,1,3,2014,55.270833333333336,165
2014-03-02,2846331.0,2014-03-02,2,3,2014,44.75,127
2014-03-03,3205806.0,2014-03-03,3,3,2014,57.979166666666664,185
2014-03-04,3223979.0,2014-03-04,4,3,2014,67.52083333333333,217
2014-03-05,3111043.0,2014-03-05,5,3,2014,67.39583333333333,209
2014-03-06,3088089.0,2014-03-06,6,3,2014,60.333333333333336,186
2014-03-07,3009638.0,2014-03-07,7,3,2014,50.979166666666664,153
2014-03-08,2615897.0,2014-03-08,8,3,2014,36.541666666666664,95
2014-03-09,2376967.0,2014-03-09,9,3,2014,36.875,87
2014-03-10,2725074.0,2014-03-10,10,3,2014,53.75,146
2014-03-11,2802120.0,2014-03-11,11,3,2014,48.916666666666664,137
2014-03-12,2801391.0,2014-03-12,12,3,2014,52.4375,146
2014-03-13,2790418.0,2014-03-13,13,3,2014,51.4375,143
2014-03-14,2731305.0,2014-03-14,14,3,2014,41.979166666666664,114
2014-03-15,2500584.0,2014-03-15,15,3,2014,30.895833333333332,77
2014-03-16,2315633.0,2014-03-16,16,3,2014,32.229166666666664,74
2014-03-17,2661697.0,2014-03-17,17,3,2014,48.645833333333336,129
2014-03-18,2776623.0,2014-03-18,18,3,2014,48.4375,134
2014-03-19,2729126.0,2014-03-19,19,3,2014,42.916666666666664,117
2014-03-20,2684390.0,2014-03-20,20,3,2014,32.145833333333336,86
2014-03-21,2650605.0,2014-03-21,21,3,2014,30.208333333333332,80
2014-03-22,2531450.0,2014-03-22,22,3,2014,29.75,75
2014-03-23,2547902.0,2014-03-23,23,3,2014,32.020833333333336,81
2014-03-24,2929556.0,2014-03-24,24,3,2014,59.083333333333336,173
2014-03-25,3001496.0,2014-03-25,25,3,2014,71.77083333333333,215
2014-03-26,2987345.0,2014-03-26,26,3,2014,74.39583333333333,222
2014-03-27,2995615.0,2014-03-27,27,3,2014,81.25,243
2014-03-28,2898776.0,2014-03-28,28,3,2014,68.33333333333333,198
2014-03-29,2482018.0,2014-03-29,29,3,2014,34.3125,85
2014-03-30,2214479.0,2014-03-30,30,3,2014,33.170212765957444,73
2014-03-31,2560120.0,2014-03-31,31,3,2014,55.854166666666664,142
2014-04-01,2557295.0,2014-04-01,1,4,2014,53.875,137
2014-04-02,2531508.0,2014-04-02,2,4,2014,57.583333333333336,145
2014-04-03,2576556.0,2014-04-03,3,4,2014,64.22916666666667,165
2014-04-04,2575992.0,2014-04-04,4,4,2014,59.229166666666664,152
2014-04-05,2292854.0,2014-04-05,5,4,2014,33.354166666666664,76
2014-04-06,2091831.0,2014-04-06,6,4,2014,26.875,56
2014-04-07,2406478.0,2014-04-07,7,4,2014,40.395833333333336,97
2014-04-08,2509271.0,2014-04-08,8,4,2014,41.395833333333336,103
2014-04-09,2560953.0,2014-04-09,9,4,2014,46.395833333333336,118
2014-04-10,2522169.0,2014-04-10,10,4,2014,46.708333333333336,117
2014-04-11,2459215.0,2014-04-11,11,4,2014,42.0625,103
2014-04-12,2191341.0,2014-04-12,12,4,2014,20.833333333333332,45
2014-04-13,2059987.0,2014-04-13,13,4,2014,21.979166666666668,45
2014-04-14,2429774.0,2014-04-14,14,4,2014,29.416666666666668,71
2014-04-15,2519797.0,2014-04-15,15,4,2014,42.604166666666664,107
2014-04-16,2548999.0,2014-04-16,16,4,2014,48.604166666666664,123
2014-04-17,2523799.0,2014-04-17,17,4,2014,44.479166666666664,112
2014-04-18,2471723.0,2014-04-18,18,4,2014,19.208333333333332,47
2014-04-19,2297091.0,2014-04-19,19,4,2014,25.3125,58
2014-04-20,2157148.0,2014-04-20,20,4,2014,23.895833333333332,51
2014-04-21,2158370.0,2014-04-21,21,4,2014,21.5625,46
2014-04-22,2478287.0,2014-04-22,22,4,2014,43.4375,107
2014-04-23,2487669.0,2014-04-23,23,4,2014,50.5625,125
2014-04-24,2460894.0,2014-04-24,24,4,2014,53.854166666666664,132
2014-04-25,2449362.0,2014-04-25,25,4,2014,35.520833333333336,87
2014-04-26,2226447.0,2014-04-26,26,4,2014,22.8125,50
2014-04-27,2140906.0,2014-04-27,27,4,2014,22.520833333333332,48
2014-04-28,2486787.0,2014-04-28,28,4,2014,37.9375,94
2014-04-29,2537398.0,2014-04-29,29,4,2014,43.875,111
2014-04-30,2485785.0,2014-04-30,30,4,2014,34.0,84
2014-05-01,2065327.0,2014-05-01,1,5,2014,22.875,47
2014-05-02,2301730.0,2014-05-02,2,5,2014,20.1875,46
2014-05-03,2204709.0,2014-05-03,3,5,2014,20.479166666666668,45
2014-05-04,2075147.0,2014-05-04,4,5,2014,22.604166666666668,46
2014-05-05,2355512.0,2014-05-05,5,5,2014,34.270833333333336,80
2014-05-06,2375926.0,2014-05-06,6,5,2014,28.833333333333332,68
2014-05-07,2379495.0,2014-05-07,7,5,2014,27.5625,65
2014-05-08,2089286.0,2014-05-08,8,5,2014,21.395833333333332,44
2014-05-09,2204971.0,2014-05-09,9,5,2014,20.125,44
2014-05-10,2078543.0,2014-05-10,10,5,2014,21.145833333333332,43
2014-05-11,1991679.0,2014-05-11,11,5,2014,24.166666666666668,48
2014-05-12,2399615.0,2014-05-12,12,5,2014,25.291666666666668,60
2014-05-13,2485448.0,2014-05-13,13,5,2014,45.0,111
2014-05-14,2468847.0,2014-05-14,14,5,2014,37.6875,93
2014-05-15,2437646.0,2014-05-15,15,5,2014,42.1875,102
2014-05-16,2390563.0,2014-05-16,16,5,2014,21.6875,51
2014-05-17,2073240.0,2014-05-17,17,5,2014,21.708333333333332,45
2014-05-18,1896427.0,2014-05-18,18,5,2014,23.1875,43
2014-05-19,2242263.0,2014-05-19,19,5,2014,35.791666666666664,80
2014-05-20,2303931.0,2014-05-20,20,5,2014,49.6875,114
2014-05-21,2339928.0,2014-05-21,21,5,2014,48.041666666666664,112
2014-05-22,2326959.0,2014-05-22,22,5,2014,34.645833333333336,80
2014-05-23,2312647.0,2014-05-23,23,5,2014,38.208333333333336,88
2014-05-24,2062633.0,2014-05-24,24,5,2014,28.854166666666668,59
2014-05-25,1924360.0,2014-05-25,25,5,2014,24.395833333333332,46
2014-05-26,2300941.0,2014-05-26,26,5,2014,39.9375,91
2014-05-27,2378212.0,2014-05-27,27,5,2014,42.270833333333336,100
2014-05-28,2372763.0,2014-05-28,28,5,2014,36.833333333333336,87
2014-05-29,2025299.0,2014-05-29,29,5,2014,22.333333333333332,45
2014-05-30,2126310.0,2014-05-30,30,5,2014,22.979166666666668,48
2014-05-31,1978593.0,2014-05-31,31,5,2014,22.854166666666668,45
2014-06-01,1862209.0,2014-06-01,1,6,2014,22.6875,42
2014-06-02,2225484.0,2014-06-02,2,6,2014,25.75,57
2014-06-03,2290859.0,2014-06-03,3,6,2014,27.520833333333332,63
2014-06-04,2329176.0,2014-06-04,4,6,2014,27.5,64
2014-06-05,2315806.0,2014-06-05,5,6,2014,19.354166666666668,44
2014-06-06,2285696.0,2014-06-06,6,6,2014,18.479166666666668,42
2014-06-07,2001343.0,2014-06-07,7,6,2014,20.354166666666668,40
2014-06-08,1834374.0,2014-06-08,8,6,2014,22.625,41
2014-06-09,1926056.0,2014-06-09,9,6,2014,20.541666666666668,39
2014-06-10,2268782.0,2014-06-10,10,6,2014,34.416666666666664,78
2014-06-11,2295703.0,2014-06-11,11,6,2014,38.375,88
2014-06-12,2321646.0,2014-06-12,12,6,2014,38.25,88
2014-06-13,2299444.0,2014-06-13,13,6,2014,22.041666666666668,50
2014-06-14,1991002.0,2014-06-14,14,6,2014,25.625,51
2014-06-15,1824852.0,2014-06-15,15,6,2014,22.270833333333332,40
2014-06-16,2200763.0,2014-06-16,16,6,2014,22.895833333333332,50
2014-06-17,2272580.0,2014-06-17,17,6,2014,34.708333333333336,78
2014-06-18,2275722.0,2014-06-18,18,6,2014,32.9375,74
2014-06-19,2289991.0,2014-06-19,19,6,2014,25.833333333333332,59
2014-06-20,2272352.0,2014-06-20,20,6,2014,18.979166666666668,43
2014-06-21,2008327.0,2014-06-21,21,6,2014,19.5625,39
2014-06-22,1867754.0,2014-06-22,22,6,2014,22.0,41
2014-06-23,2246131.0,2014-06-23,23,6,2014,41.875,94
2014-06-24,2313870.0,2014-06-24,24,6,2014,46.916666666666664,108
2014-06-25,2306646.0,2014-06-25,25,6,2014,45.375,104
2014-06-26,2308718.0,2014-06-26,26,6,2014,43.604166666666664,100
2014-06-27,2283109.0,2014-06-27,27,6,2014,48.9375,111
2014-06-28,2012023.0,2014-06-28,28,6,2014,20.604166666666668,41
2014-06-29,1848124.0,2014-06-29,29,6,2014,21.833333333333332,40
2014-06-30,2195258.0,2014-06-30,30,6,2014,28.604166666666668,62
2014-07-01,2280698.0,2014-07-01,1,7,2014,36.625,83
2014-07-02,2293147.0,2014-07-02,2,7,2014,39.145833333333336,89
2014-07-03,2328331.0,2014-07-03,3,7,2014,34.791666666666664,81
2014-07-04,2294417.0,2014-07-04,4,7,2014,33.895833333333336,77
2014-07-05,2011444.0,2014-07-05,5,7,2014,21.375,42
2014-07-06,1863230.0,2014-07-06,6,7,2014,22.75,42
2014-07-07,2204504.0,2014-07-07,7,7,2014,21.520833333333332,47
2014-07-08,2279899.0,2014-07-08,8,7,2014,20.5,46
2014-07-09,2302121.0,2014-07-09,9,7,2014,20.333333333333332,46
2014-07-10,2328420.0,2014-07-10,10,7,2014,19.5,45
2014-07-11,2296488.0,2014-07-11,11,7,2014,19.875,45
2014-07-12,2009277.0,2014-07-12,12,7,2014,22.291666666666668,44
2014-07-13,1854736.0,2014-07-13,13,7,2014,23.25,43
2014-07-14,1876625.0,2014-07-14,14,7,2014,22.041666666666668,41
2014-07-15,2244431.0,2014-07-15,15,7,2014,19.479166666666668,43
2014-07-16,2325938.0,2014-07-16,16,7,2014,20.583333333333332,47
2014-07-17,2368247.0,2014-07-17,17,7,2014,21.604166666666668,51
2014-07-18,2359381.0,2014-07-18,18,7,2014,20.75,48
2014-07-19,2056654.0,2014-07-19,19,7,2014,20.4375,42
2014-07-20,1864533.0,2014-07-20,20,7,2014,21.375,39
2014-07-21,2206352.0,2014-07-21,21,7,2014,25.25,55
2014-07-22,2289869.0,2014-07-22,22,7,2014,27.9375,63
2014-07-23,2316413.0,2014-07-23,23,7,2014,28.041666666666668,64
2014-07-24,2330764.0,2014-07-24,24,7,2014,28.125,65
2014-07-25,2257888.0,2014-07-25,25,7,2014,26.0625,58
2014-07-26,1980806.0,2014-07-26,26,7,2014,20.5,40
2014-07-27,1845894.0,2014-07-27,27,7,2014,21.583333333333332,39
2014-07-28,2147294.0,2014-07-28,28,7,2014,19.229166666666668,41
2014-07-29,2185922.0,2014-07-29,29,7,2014,19.229166666666668,42
2014-07-30,2191058.0,2014-07-30,30,7,2014,21.5625,47
2014-07-31,2187562.0,2014-07-31,31,7,2014,21.666666666666668,47
2014-08-01,2139122.0,2014-08-01,1,8,2014,22.791666666666668,48
2014-08-02,1899596.0,2014-08-02,2,8,2014,21.520833333333332,40
2014-08-03,1752969.0,2014-08-03,3,8,2014,23.166666666666668,40
2014-08-04,1987285.0,2014-08-04,4,8,2014,23.541666666666668,46
2014-08-05,2027831.0,2014-08-05,5,8,2014,24.354166666666668,49
2014-08-06,2039886.0,2014-08-06,6,8,2014,23.354166666666668,47
2014-08-07,2049958.0,2014-08-07,7,8,2014,20.395833333333332,41
2014-08-08,2045114.0,2014-08-08,8,8,2014,20.4375,41
2014-08-09,1842108.0,2014-08-09,9,8,2014,22.979166666666668,42
2014-08-10,1742038.0,2014-08-10,10,8,2014,24.958333333333332,43
2014-08-11,1944503.0,2014-08-11,11,8,2014,22.333333333333332,43
2014-08-12,1972155.0,2014-08-12,12,8,2014,22.145833333333332,43
2014-08-13,1973557.0,2014-08-13,13,8,2014,22.041666666666668,43
2014-08-14,1959142.0,2014-08-14,14,8,2014,22.583333333333332,44
2014-08-15,1783817.0,2014-08-15,15,8,2014,23.895833333333332,42
2014-08-16,1784925.0,2014-08-16,16,8,2014,24.125,43
2014-08-17,1712904.0,2014-08-17,17,8,2014,28.375,48
2014-08-18,1977817.0,2014-08-18,18,8,2014,22.333333333333332,44
2014-08-19,2041281.0,2014-08-19,19,8,2014,21.25,43
2014-08-20,2057150.0,2014-08-20,20,8,2014,21.583333333333332,44
2014-08-21,2072947.0,2014-08-21,21,8,2014,20.708333333333332,42
2014-08-22,2081341.0,2014-08-22,22,8,2014,20.833333333333332,43
2014-08-23,1898823.0,2014-08-23,23,8,2014,23.166666666666668,43
2014-08-24,1788830.0,2014-08-24,24,8,2014,24.375,43
2014-08-25,2151394.0,2014-08-25,25,8,2014,21.458333333333332,46
2014-08-26,2242313.0,2014-08-26,26,8,2014,28.708333333333332,64
2014-08-27,2239510.0,2014-08-27,27,8,2014,37.729166666666664,84
2014-08-28,2255056.0,2014-08-28,28,8,2014,34.291666666666664,77
2014-08-29,2226147.0,2014-08-29,29,8,2014,34.604166666666664,77
2014-08-30,1970738.0,2014-08-30,30,8,2014,22.6875,44
2014-08-31,1838602.0,2014-08-31,31,8,2014,22.958333333333332,42
2014-09-01,2198787.0,2014-09-01,1,9,2014,34.541666666666664,75
2014-09-02,2281207.0,2014-09-02,2,9,2014,38.25,87
2014-09-03,2290637.0,2014-09-03,3,9,2014,33.1875,76
2014-09-04,2307692.0,2014-09-04,4,9,2014,35.666666666666664,82
2014-09-05,2291521.0,2014-09-05,5,9,2014,35.958333333333336,82
2014-09-06,2014498.0,2014-09-06,6,9,2014,23.541666666666668,47
2014-09-07,1878971.0,2014-09-07,7,9,2014,22.625,42
2014-09-08,2261274.0,2014-09-08,8,9,2014,26.3125,59
2014-09-09,2320646.0,2014-09-09,9,9,2014,36.145833333333336,83
2014-09-10,2323592.0,2014-09-10,10,9,2014,38.083333333333336,88
2014-09-11,2319716.0,2014-09-11,11,9,2014,40.708333333333336,94
2014-09-12,2279130.0,2014-09-12,12,9,2014,38.166666666666664,86
2014-09-13,2007865.0,2014-09-13,13,9,2014,21.5,43
2014-09-14,1869221.0,2014-09-14,14,9,2014,22.666666666666668,42
2014-09-15,2249529.0,2014-09-15,15,9,2014,38.291666666666664,86
2014-09-16,2312903.0,2014-09-16,16,9,2014,51.145833333333336,118
2014-09-17,2325630.0,2014-09-17,17,9,2014,40.791666666666664,94
2014-09-18,2325275.0,2014-09-18,18,9,2014,37.645833333333336,87
2014-09-19,2305668.0,2014-09-19,19,9,2014,39.0625,90
2014-09-20,2020739.0,2014-09-20,20,9,2014,34.145833333333336,68
2014-09-21,1872943.0,2014-09-21,21,9,2014,30.875,57
2014-09-22,2223179.0,2014-09-22,22,9,2014,51.0625,113
2014-09-23,2303538.0,2014-09-23,23,9,2014,57.229166666666664,131
2014-09-24,2342108.0,2014-09-24,24,9,2014,59.645833333333336,139
2014-09-25,2334135.0,2014-09-25,25,9,2014,59.5,138
2014-09-26,2304219.0,2014-09-26,26,9,2014,51.291666666666664,118
2014-09-27,2025200.0,2014-09-27,27,9,2014,24.041666666666668,48
2014-09-28,1884790.0,2014-09-28,28,9,2014,23.25,43
2014-09-29,2270826.0,2014-09-29,29,9,2014,57.875,131
2014-09-30,2332757.0,2014-09-30,30,9,2014,61.625,143
2014-10-01,2335367.0,2014-10-01,1,10,2014,58.041666666666664,135
2014-10-02,2330409.0,2014-10-02,2,10,2014,56.25,131
2014-10-03,2299677.0,2014-10-03,3,10,2014,51.270833333333336,117
2014-10-04,2025091.0,2014-10-04,4,10,2014,37.145833333333336,75
2014-10-05,1919618.0,2014-10-05,5,10,2014,30.104166666666668,57
2014-10-06,2339602.0,2014-10-06,6,10,2014,52.3125,122
2014-10-07,2411848.0,2014-10-07,7,10,2014,59.395833333333336,143
2014-10-08,2433367.0,2014-10-08,8,10,2014,63.854166666666664,155
2014-10-09,2405013.0,2014-10-09,9,10,2014,68.0625,163
2014-10-10,2369401.0,2014-10-10,10,10,2014,67.0625,158
2014-10-11,2093354.0,2014-10-11,11,10,2014,54.770833333333336,114
2014-10-12,2002659.0,2014-10-12,12,10,2014,32.9375,65
2014-10-13,2347339.0,2014-10-13,13,10,2014,44.020833333333336,103
2014-10-14,2416168.0,2014-10-14,14,10,2014,59.291666666666664,143
2014-10-15,2440797.0,2014-10-15,15,10,2014,55.854166666666664,136
2014-10-16,2437510.0,2014-10-16,16,10,2014,49.0,119
2014-10-17,2383853.0,2014-10-17,17,10,2014,39.541666666666664,94
2014-10-18,2083167.0,2014-10-18,18,10,2014,25.020833333333332,52
2014-10-19,1918545.0,2014-10-19,19,10,2014,25.208333333333332,48
2014-10-20,2296565.0,2014-10-20,20,10,2014,34.583333333333336,79
2014-10-21,2422187.0,2014-10-21,21,10,2014,33.541666666666664,81
2014-10-22,2510743.0,2014-10-22,22,10,2014,54.479166666666664,136
2014-10-23,2564605.0,2014-10-23,23,10,2014,80.3125,205
2014-10-24,2535301.0,2014-10-24,24,10,2014,63.208333333333336,160
2014-10-25,2233351.0,2014-10-25,25,10,2014,52.020833333333336,116
2014-10-26,2092051.0,2014-10-26,26,10,2014,37.958333333333336,79
2014-10-27,2463332.0,2014-10-27,27,10,2014,59.5625,146
2014-10-28,2562731.0,2014-10-28,28,10,2014,65.875,168
2014-10-29,2556004.0,2014-10-29,29,10,2014,70.41666666666667,179
2014-10-30,2517095.0,2014-10-30,30,10,2014,68.58333333333333,172
2014-10-31,2453384.0,2014-10-31,31,10,2014,54.1875,132
2014-11-01,2145712.0,2014-11-01,1,11,2014,33.333333333333336,71
2014-11-02,2098050.0,2014-11-02,2,11,2014,35.270833333333336,73
2014-11-03,2539247.0,2014-11-03,3,11,2014,64.6875,164
2014-11-04,2679680.0,2014-11-04,4,11,2014,91.97916666666667,246
2014-11-05,2815031.0,2014-11-05,5,11,2014,76.6875,215
2014-11-06,2899969.0,2014-11-06,6,11,2014,71.64583333333333,207
2014-11-07,2871940.0,2014-11-07,7,11,2014,58.833333333333336,168
2014-11-08,2549070.0,2014-11-08,8,11,2014,42.791666666666664,109
2014-11-09,2418887.0,2014-11-09,9,11,2014,39.458333333333336,95
2014-11-10,2651938.0,2014-11-10,10,11,2014,48.833333333333336,129
2014-11-11,2491763.0,2014-11-11,11,11,2014,43.333333333333336,107
2014-11-12,2788407.0,2014-11-12,12,11,2014,60.541666666666664,168
2014-11-13,2862698.0,2014-11-13,13,11,2014,66.41666666666667,190
2014-11-14,2842703.0,2014-11-14,14,11,2014,61.666666666666664,175
2014-11-15,2549071.0,2014-11-15,15,11,2014,43.291666666666664,110
2014-11-16,2467865.0,2014-11-16,16,11,2014,37.625,92
2014-11-17,2901330.0,2014-11-17,17,11,2014,58.458333333333336,169
2014-11-18,2967666.0,2014-11-18,18,11,2014,56.166666666666664,166
2014-11-19,3027689.0,2014-11-19,19,11,2014,64.39583333333333,194
2014-11-20,3023028.0,2014-11-20,20,11,2014,64.97916666666667,196
2014-11-21,2925604.0,2014-11-21,21,11,2014,66.39583333333333,194
2014-11-22,2560910.0,2014-11-22,22,11,2014,37.5,96
2014-11-23,2375742.0,2014-11-23,23,11,2014,37.270833333333336,88
2014-11-24,2766216.0,2014-11-24,24,11,2014,64.02083333333333,177
2014-11-25,2876876.0,2014-11-25,25,11,2014,73.39583333333333,211
2014-11-26,2867388.0,2014-11-26,26,11,2014,63.5,182
2014-11-27,2867974.0,2014-11-27,27,11,2014,53.25,152
2014-11-28,2810662.0,2014-11-28,28,11,2014,28.979166666666668,81
2014-11-29,2586167.0,2014-11-29,29,11,2014,28.375,73
2014-11-30,2572644.0,2014-11-30,30,11,2014,29.270833333333332,75
2014-12-01,3091240.0,2014-12-01,1,12,2014,60.125,185
2014-12-02,3264842.0,2014-12-02,2,12,2014,72.5625,236
2014-12-03,3367162.0,2014-12-03,3,12,2014,75.70833333333333,254
2014-12-04,3379180.0,2014-12-04,4,12,2014,80.5625,272
2014-12-05,3332585.0,2014-12-05,5,12,2014,80.79166666666667,269
2014-12-06,3089150.0,2014-12-06,6,12,2014,70.52083333333333,217
2014-12-07,3047064.0,2014-12-07,7,12,2014,61.5625,187
2014-12-08,3364235.0,2014-12-08,8,12,2014,75.04166666666667,252
2014-12-09,3506860.0,2014-12-09,9,12,2014,77.4375,271
2014-12-10,3471638.0,2014-12-10,10,12,2014,76.75,266
2014-12-11,3338496.0,2014-12-11,11,12,2014,71.08333333333333,237
2014-12-12,3281345.0,2014-12-12,12,12,2014,66.5625,218
2014-12-13,2980251.0,2014-12-13,13,12,2014,65.5,195
2014-12-14,2949344.0,2014-12-14,14,12,2014,59.291666666666664,174
2014-12-15,3265570.0,2014-12-15,15,12,2014,72.3125,236
2014-12-16,3215727.0,2014-12-16,16,12,2014,72.39583333333333,232
2014-12-17,3266252.0,2014-12-17,17,12,2014,62.708333333333336,204
2014-12-18,3074445.0,2014-12-18,18,12,2014,45.833333333333336,140
2014-12-19,2982453.0,2014-12-19,19,12,2014,30.729166666666668,91
2014-12-20,2789290.0,2014-12-20,20,12,2014,28.479166666666668,79
2014-12-21,2775450.0,2014-12-21,21,12,2014,28.958333333333332,80
2014-12-22,3077322.0,2014-12-22,22,12,2014,26.604166666666668,81
2014-12-23,3102825.0,2014-12-23,23,12,2014,26.770833333333332,83
2014-12-24,2940340.0,2014-12-24,24,12,2014,27.895833333333332,82
2014-12-25,2629465.0,2014-12-25,25,12,2014,31.4375,82
2014-12-26,2996046.0,2014-12-26,26,12,2014,27.8125,83
2014-12-27,3015918.0,2014-12-27,27,12,2014,26.229166666666668,79
2014-12-28,3137894.0,2014-12-28,28,12,2014,31.458333333333332,98
2014-12-29,3585153.0,2014-12-29,29,12,2014,51.125,183
2014-12-30,3540884.0,2014-12-30,30,12,2014,58.479166666666664,207
2014-12-31,3442193.0,2014-12-31,31,12,2014,60.25,207
